CASE_ID,PARTY_NUMBER,PARTY_TYPE,AT_FAULT,PARTY_SEX,PARTY_AGE,PARTY_SOBRIETY,PARTY_DRUG_PHYSICAL,DIR_OF_TRAVEL,PARTY_SAFETY_EQUIP_1,PARTY_SAFETY_EQUIP_2,FINAN_RESPONS,SP_INFO_1,SP_INFO_2,SP_INFO_3,OAF_VIOLATION_CODE,OAF_VIOL_CAT,OAF_VIOL_SECTION,OAF_VIOLATION_SUFFIX,OAF_1,OAF_2,PARTY_NUMBER_KILLED,PARTY_NUMBER_INJURED,MOVE_PRE_ACC,VEHICLE_YEAR,VEHICLE_MAKE,STWD_VEHICLE_TYPE,CHP_VEH_TYPE_TOWING,CHP_VEH_TYPE_TOWED,RACE,INATTENTION,SPECIAL_INFO_F,SPECIAL_INFO_G,ACCIDENT_YEAR
92148923,2,1,N,F,25,A,-,S,M,G,N,-,3,-,-,"- ",,,N,-,0,1,H,2021,TOYT,A,07,,H,,-,-,2023
92148947,1,1,Y,-,998,G,G,N,B,B,N,-,4,-,-,"- ",,,N,-,0,0,J,,-,-,99,,,,-,-,2023
92148947,2,1,N,M,23,B,-,N,L,G,Y,-,3,-,,20,23152,A,A,-,0,1,B,2016,DODG,A,07,,H,,-,-,2023
92149964,1,1,Y,M,45,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,2008,CHEV,A,07,,W,,-,-,2023
92149964,2,1,N,M,40,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2018,PTRB,G,25,28,H,,-,-,2023
92149964,3,1,N,M,25,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2021,JAGU,A,07,,A,,-,-,2023
92149964,4,1,N,M,19,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2018,FORD,D,22,,H,,-,-,2023
92151027,1,1,Y,M,23,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,VOLK,A,01,,H,,-,-,2023
92151027,2,1,N,M,55,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2010,HOND,A,07,,W,,-,-,2023
92151655,1,1,Y,M,37,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2016,MERZ,A,07,,B,,-,-,2023
92151655,2,1,N,F,45,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2023,BMW,A,01,,W,,-,-,2023
92151666,1,1,Y,M,49,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2008,TOYT,D,22,,W,,-,-,2023
92151666,2,1,N,M,51,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2018,TOYT,D,22,,W,,-,-,2023
92151693,1,1,Y,F,32,A,-,N,L,G,Y,-,3,-,,28,21658,A,A,-,0,1,J,2012,LEXS,A,01,,B,,-,-,2023
92151693,2,1,N,M,48,A,-,N,M,G,N,-,3,-,-,"- ",,,N,-,0,1,B,2006,TOYT,A,01,,H,,-,-,2023
92151693,3,1,N,F,28,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2018,TOYT,A,01,,W,,-,-,2023
92151747,1,1,Y,F,28,A,-,N,L,G,Y,-,3,-,-,"- ",,,F,-,0,1,B,2017,VOLK,A,01,,W,K,-,-,2023
92151747,2,1,N,F,18,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2022,TESL,A,07,,O,,-,-,2023
92151751,1,1,N,M,41,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2011,TOYT,A,01,,A,,-,-,2023
92151751,2,1,Y,M,28,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2022,HYUN,A,07,,W,,-,-,2023
92151759,1,1,Y,-,998,G,G,W,B,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2023
92151759,2,1,N,M,26,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2017,HOND,A,01,,W,,-,-,2023
92152180,1,1,Y,M,19,-,I,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2017,NISS,A,01,,A,,-,-,2023
92152180,2,1,N,M,47,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,3,B,2018,MERZ,A,07,,A,,-,-,2023
92154107,1,1,N,M,20,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,2,H,2011,INFI,A,01,,H,,-,-,2023
92154107,2,1,Y,M,52,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,GMC,D,22,,W,,-,-,2023
92154122,1,1,N,M,21,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,S,2015,YAMA,C,02,,O,,-,-,2023
92154122,2,1,N,M,34,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,2019,TOYT,A,01,,B,,-,-,2023
92158360,1,1,N,M,53,A,-,E,P,W,Y,-,3,-,,25,22350,,A,M,0,1,B,2013,DUCATI,C,02,,A,,-,-,2023
92158360,2,1,Y,M,26,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,2022,FORD,A,01,,H,,-,-,2023
92158369,1,1,Y,F,20,A,-,S,M,G,N,-,3,-,-,"- ",,,N,-,0,0,B,2023,HOND,A,01,,H,,-,-,2023
92158369,2,1,N,M,31,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2020,LNDR,A,07,,O,,-,-,2023
92159950,1,1,Y,M,29,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2006,TOYT,A,01,,H,,-,-,2023
92159950,2,1,N,M,61,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2020,TOYT,A,01,,W,,-,-,2023
92161842,1,1,Y,M,40,-,E,S,L,G,Y,-,3,-,,31,22107,,A,-,0,1,R,2022,TOYT,A,01,,O,,-,-,2023
92161842,2,1,N,F,63,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,NISS,A,07,,B,,-,-,2023
92163598,1,1,Y,-,998,G,G,N,B,B,N,-,4,-,-,"- ",,,N,-,0,0,R,,-,-,99,,,,-,-,2023
92163598,2,1,N,M,52,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2012,NISS,A,01,,H,,-,-,2023
92163852,1,1,Y,M,16,A,-,N,M,G,N,-,3,-,-,"- ",,,N,-,0,0,B,2017,FORD,A,01,,H,,-,-,2023
92163852,2,1,N,M,35,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2010,MAZD,A,01,,A,,-,-,2023
92163852,3,1,N,F,42,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2018,TOYT,A,01,,H,,-,-,2023
92163900,1,1,N,M,45,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,2021,LEXS,A,01,,O,,-,-,2023
92163900,2,1,N,F,48,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2016,FORD,A,07,,H,,-,-,2023
92163900,3,1,N,M,21,A,-,N,L,G,Y,-,3,-,,25,22350,,A,-,0,1,H,2014,FORD,A,01,,B,,-,-,2023
92163934,1,1,Y,F,25,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2017,TOYT,A,01,,O,,-,-,2023
92163934,2,1,N,X,998,G,G,W,B,B,N,-,4,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2023
92164523,1,1,Y,M,24,G,G,N,L,G,Y,-,1,-,,25,22350,,A,-,0,1,B,2021,TSMR,A,01,,A,,-,-,2023
92164523,2,1,N,M,34,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2022,HOND,A,01,,O,,-,-,2023
92166467,1,1,Y,-,998,G,G,E,B,B,N,-,4,-,-,"- ",,,N,-,0,0,R,,-,-,99,,,,-,-,2023
92166467,2,2,N,F,48,G,G,E,-,-,O,-,4,-,-,"- ",,,N,-,0,1,-,,-,N,60,,B,,-,-,2023
92166467,3,5,N,-,998,H,H,E,-,-,O,-,-,-,-,"- ",,,N,-,0,0,A,2022,TOYT,A,07,,,,-,-,2023
92166741,1,1,N,M,55,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2012,MERZ,A,08,,H,,-,-,2023
92167554,1,1,Y,F,24,B,-,N,M,G,Y,-,3,-,,53,22106,,A,-,0,0,B,2000,TOYT,A,07,,W,,-,-,2023
92167554,2,1,N,M,25,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2014,MAZD,A,07,,W,,-,-,2023
92169364,1,1,Y,M,30,-,E,W,L,G,Y,-,3,-,,31,22107,,A,-,0,2,R,2021,TOYT,A,01,,W,,-,-,2023
92169364,2,1,N,M,58,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,2,B,2023,GMC,A,01,,A,,-,-,2023
92169490,1,1,N,M,998,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2021,MAZD,A,07,,B,,-,-,2023
92169490,2,1,Y,M,64,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2016,JEEP,A,07,,W,,-,-,2023
92169497,1,1,Y,M,33,A,I,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,R,2005,TOYT,A,01,,A,,-,-,2023
92171778,1,2,Y,M,33,G,G,S,-,-,O,-,3,-,-,"- ",,,N,-,1,0,-,,-,N,60,,B,,-,-,2023
92171778,2,1,N,M,57,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2012,LINC,A,07,,O,,-,-,2023
92171794,1,1,N,F,81,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,2,H,2009,TOYT,A,01,,W,,-,-,2023
92171794,2,1,Y,F,65,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2023,TOYT,A,07,,W,,-,-,2023
92172028,1,1,Y,F,40,A,-,W,P,W,Y,-,3,-,-,"- ",,,N,-,0,1,S,2023,SUZI,C,02,,B,,-,-,2023
92172028,2,1,N,M,59,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2023,TESL,A,01,,B,,-,-,2023
92172028,3,1,N,M,31,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2014,HOND,A,07,,W,,-,-,2023
92172795,1,1,Y,M,23,A,-,W,L,G,N,-,1,-,-,"- ",,,F,-,0,1,H,2007,HOND,A,01,,H,A,-,-,2023
92172795,2,1,N,M,39,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2004,TOYT,A,01,,O,,-,-,2023
92172795,3,1,N,M,36,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2021,TOYT,A,07,,W,,-,-,2023
92172804,1,1,Y,M,34,A,-,W,P,W,Y,-,3,-,-,"- ",,,N,-,0,1,S,2022,"ROYAL ENFIELD ",C,02,,W,,-,-,2023
92172804,2,1,N,M,40,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,2013,ACUR,A,01,,W,,-,-,2023
92172924,1,1,Y,M,29,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2018,CHEV,A,07,,W,,-,-,2023
92172924,2,1,N,M,34,A,-,S,L,G,N,-,3,-,-,"- ",,,N,-,0,1,H,2007,HOND,A,07,,A,,-,-,2023
92172924,3,1,N,M,32,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2012,VOLK,A,01,,W,,-,-,2023
92172951,1,1,Y,M,31,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2008,FORD,D,22,,W,,-,-,2023
92172951,2,1,N,M,46,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2021,TOYT,A,01,,A,,-,-,2023
92175165,1,1,Y,M,24,A,-,N,P,W,Y,-,3,-,-,"- ",,,N,-,0,1,B,2023,YAMA,C,02,,A,,-,-,2023
92175165,2,1,N,F,34,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2022,HOND,A,07,,O,,-,-,2023
92177301,1,1,Y,F,24,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,2,B,2020,TOYT,A,01,,A,,-,-,2023
92178537,1,1,Y,M,52,A,-,S,P,W,N,-,3,-,-,"- ",,,N,-,0,1,B,2009,YAMA,C,02,,H,,-,-,2023
92178537,2,1,N,M,35,H,H,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,2013,TOYT,A,01,,H,,-,-,2023
92178552,1,1,Y,M,24,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,R,2013,TOYT,A,01,,H,,-,-,2023
92182274,1,1,Y,M,61,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,R,2000,MERZ,A,01,,A,,-,-,2023
92182313,1,1,Y,-,998,G,G,W,L,B,N,-,4,-,-,"- ",,,H,-,0,0,B,2020,CADI,A,01,,,,-,-,2023
92182313,2,1,N,M,23,A,-,W,M,G,Y,-,3,-,-,"- ",,,H,-,0,1,B,2012,LEXS,A,01,,B,,-,-,2023
92185578,1,1,Y,F,66,A,I,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,R,2011,MNNI,A,01,,W,,-,-,2023
92185578,2,1,N,M,35,A,-,S,P,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2015,"NEW FLYER OF AMERICA",I,20,,A,,-,-,2023
92185678,1,1,Y,M,64,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2004,TOYT,A,08,,W,,-,-,2023
92185678,2,1,N,M,50,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2012,HYUN,A,01,,W,,-,-,2023
92186796,1,1,Y,F,43,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2020,MAZD,A,01,,H,,-,-,2023
92186796,2,1,N,F,25,A,-,S,M,G,N,-,3,-,-,"- ",,,N,-,0,0,H,2012,CHEV,A,01,,H,,-,-,2023
92186796,3,1,N,M,46,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2022,TESL,A,07,,A,,-,-,2023
92186797,1,2,Y,M,44,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,N,60,,H,,-,-,2023
92186797,2,1,N,M,44,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2019,FORD,D,22,,B,,-,-,2023
92187836,1,1,Y,M,34,A,-,S,P,W,N,-,3,-,-,"- ",,,N,-,0,1,J,2012,GENUINE,C,02,,H,,-,-,2023
92187836,2,1,N,F,70,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2023,TESL,A,01,,A,,-,-,2023
92191681,1,1,Y,M,43,A,-,S,M,G,Y,-,3,-,,25,22350,,A,-,0,2,R,2014,VOLV,G,77,28,O,,-,-,2023
92191805,1,1,N,M,56,A,-,N,M,G,Y,-,3,-,,25,22350,,A,-,0,1,B,2001,LEXS,A,01,,A,,-,-,2023
92191805,2,1,N,F,30,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2016,HOND,A,01,,A,,-,-,2023
92191805,3,1,Y,F,54,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,J,2018,FORD,A,01,,A,,-,-,2023
92191805,4,1,N,M,43,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2018,TESL,A,07,,W,,-,-,2023
92195009,1,1,Y,F,17,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,R,2022,BMW,A,01,,O,,-,-,2023
92195012,1,1,Y,M,37,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2009,NISS,A,07,,W,,-,-,2023
92195012,2,1,N,F,26,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,5,B,2015,MERZ,A,07,,A,,-,-,2023
92196524,1,1,N,M,28,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2022,FORD,A,07,,B,,-,-,2023
92196524,2,1,Y,M,998,G,G,W,B,B,Y,-,4,-,-,"- ",,,N,-,0,0,B,2013,TOYT,A,01,,,,-,-,2023
92197700,1,1,Y,F,32,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2017,KIA,A,01,,H,,-,-,2023
92197700,2,1,N,M,68,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,2,B,2023,NISS,A,07,,W,,-,-,2023
92199289,1,1,Y,-,998,G,G,S,B,B,N,-,4,-,-,"- ",,,N,-,0,0,J,,-,-,99,,,,-,-,2023
92199289,2,1,N,M,61,G,G,S,M,G,Y,-,4,-,-,"- ",,,N,-,0,1,B,2017,CHEV,A,07,,B,,-,-,2023
92202219,1,1,Y,F,37,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,P,2019,TOYT,A,07,,W,,-,-,2023
92202219,2,1,N,M,51,A,-,S,P,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2017,NFLY,I,20,,A,,-,-,2023
92204607,1,1,Y,F,57,B,-,S,L,G,N,-,3,-,,31,22107,,A,-,0,1,R,2019,MERZ,A,07,,W,,-,-,2023
92204717,1,1,N,F,17,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2005,VOLV,A,01,,W,,-,-,2023
92204717,2,1,N,F,36,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2017,TOYT,A,07,,A,,-,-,2023
92204717,3,1,N,F,37,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2023,SUBA,A,01,,H,,-,-,2023
92204723,1,1,Y,-,998,G,G,N,B,B,N,-,4,-,-,"- ",,,N,-,0,0,B,2015,INFI,A,01,,,,-,-,2023
92204723,2,1,N,M,25,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2017,TOYT,A,01,,H,,-,-,2023
92204957,1,1,Y,M,26,B,-,E,M,G,Y,-,3,-,,25,22350,,A,-,0,1,B,2002,HOND,A,01,,H,,-,-,2023
92204957,2,1,N,M,30,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2022,TESL,A,01,,A,,-,-,2023
92204957,3,1,N,M,48,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2005,HOND,A,01,,H,,-,-,2023
92208095,1,4,Y,F,66,A,-,S,-,W,O,-,3,-,-,"- ",,,N,-,0,1,B,,CANNON,L,04,,W,,-,-,2023
92209241,1,1,Y,M,28,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2019,"HINO ",F,26,,B,,-,-,2023
92209241,2,1,N,M,64,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,2,B,2006,TOYT,D,22,,H,,-,-,2023
9221719,1,1,Y,-,998,G,G,S,-,-,,-,-,-,,19,20002,A,A,-,0,0,B,,-,-,99,,,,-,-,2021
9221719,2,1,N,M,26,A,-,E,M,C,Y,-,3,-,-,"- ",,,N,-,0,1,B,2006,-,A,01,,W,,-,-,2021
92221777,1,1,N,F,65,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2012,LEXS,A,01,,B,,-,-,2023
92221777,2,1,Y,M,26,A,-,W,L,G,N,-,3,-,-,"- ",,,N,-,0,0,B,1995,ACUR,A,01,,H,,-,-,2023
92222531,1,1,N,M,24,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2014,TOYT,A,07,,O,,-,-,2023
92222531,2,1,N,M,36,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2013,TOYT,A,08,,A,,-,-,2023
92228177,1,1,Y,F,18,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,R,2006,HOND,A,01,,B,,-,-,2023
92229726,1,1,Y,M,73,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2008,LEXS,A,01,,O,,-,-,2023
92229726,2,1,N,M,51,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,2,A,2023,HOND,A,01,,B,,-,-,2023
92230798,1,1,Y,M,32,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,MAZD,A,01,,A,,-,-,2023
92230798,2,1,N,M,34,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2013,KIA,A,01,,W,,-,-,2023
92230798,3,1,N,M,37,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2018,SUBA,A,01,,W,,-,-,2023
92230799,1,1,Y,F,74,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,R,2022,LEXS,A,07,,W,,-,-,2023
92232423,1,1,N,M,33,A,-,W,P,W,Y,-,3,-,-,"- ",,,N,-,0,1,B,2004,KAWK,C,02,,O,,-,-,2023
92232423,2,1,Y,-,998,G,G,W,-,B,N,-,4,-,-,"- ",,,N,-,0,0,J,,-,-,99,,,,-,-,2023
9223601,1,1,Y,M,36,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2018,-,A,01,,A,,-,-,2021
9223601,2,2,N,M,24,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2021
9223602,1,1,Y,-,998,G,G,W,-,-,,-,-,-,,25,22350,,A,-,0,0,B,,-,-,99,,,,-,-,2021
9223602,2,1,N,M,57,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2017,-,A,07,,A,,-,-,2021
9223602,3,1,N,M,24,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,2,B,2021,-,A,07,,W,,-,-,2021
9223602,4,3,N,-,998,H,H,S,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2005,-,A,01,,,,-,-,2021
9223603,1,1,Y,-,998,G,G,S,B,-,,-,-,-,,19,20001,A,A,O,0,0,B,,-,A,01,,,,-,-,2021
9223603,2,1,N,M,32,A,-,S,L,G,,-,-,-,-,"- ",,,N,-,0,1,E,1996,-,C,03,,W,,-,-,2021
9223604,1,1,Y,M,33,A,-,S,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,B,2050,-,D,22,,H,,-,-,2021
9223604,2,1,N,F,33,A,-,S,M,C,Y,-,3,-,-,"- ",,,N,-,0,1,A,2019,-,A,01,,W,,-,-,2021
9223605,1,1,Y,F,998,G,G,S,-,-,,-,-,-,-,"- ",,,N,-,0,0,L,2012,-,A,07,,B,,-,-,2021
9223605,2,2,N,F,32,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2021
9223606,1,1,Y,-,998,D,-,-,B,-,,-,-,-,,19,20002,,A,-,0,0,B,,-,A,01,,,,-,-,2021
9223606,2,1,N,M,19,C,-,W,M,G,N,-,3,-,,47,12500,A,A,-,0,1,B,2006,-,A,01,,H,,-,-,2021
9223607,1,1,Y,M,998,G,G,S,-,-,,-,-,-,,25,22350,,A,-,0,0,B,,FORD,D,22,,W,,-,-,2021
9223607,2,1,N,M,41,A,-,E,M,H,Y,-,3,-,-,"- ",,,-,-,0,1,B,2019,FORD,A,08,,H,,-,-,2021
9223608,1,1,Y,F,25,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,L,2020,-,A,01,,A,,-,-,2021
9223608,2,1,N,M,44,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2009,-,A,01,,B,,-,-,2021
9223609,1,1,Y,M,39,A,-,S,M,G,Y,A,-,-,-,"- ",,,M,-,0,0,B,2007,-,A,01,,W,,-,-,2021
9223609,2,4,N,M,50,A,-,W,-,-,O,A,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2021
9223610,1,1,Y,M,998,G,G,S,B,-,Y,-,3,-,,25,22350,,A,-,0,0,I,2000,-,D,22,,H,,-,-,2021
9223610,2,1,N,F,35,A,-,S,M,G,Y,-,1,-,-,"- ",,,N,-,0,2,E,2006,-,A,01,,H,,-,-,2021
9223611,1,4,Y,M,25,-,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,L,04,,W,,-,-,2021
9223612,1,2,Y,M,44,H,H,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,W,,-,-,2021
9223612,2,1,N,M,33,A,-,W,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,B,2018,-,A,01,,O,,-,-,2021
9223613,1,1,Y,M,35,A,-,N,M,G,Y,-,3,-,,47,12500,A,A,-,0,1,J,2016,-,A,01,,A,,-,-,2021
9223613,2,1,N,M,17,A,-,N,M,A,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,-,C,02,,A,,-,-,2021
9223614,1,1,Y,M,28,A,-,N,P,V,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,M,94,,H,,-,-,2021
9223614,2,1,N,M,64,A,-,W,P,G,Y,-,3,-,-,"- ",,,N,-,0,0,L,1971,-,A,08,,O,,-,-,2021
9223615,1,4,Y,M,998,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,D,,-,L,04,,W,,-,-,2021
9223615,2,1,N,M,39,A,-,E,M,G,,-,3,-,-,"- ",,,F,-,0,0,B,2015,-,A,01,,O,-,-,-,2021
9223616,1,1,N,M,44,A,-,E,P,A,Y,-,3,-,-,"- ",,,M,-,0,1,B,1985,-,C,02,,W,,-,-,2021
9223616,2,1,N,M,47,A,-,S,M,E,Y,-,3,-,-,"- ",,,N,-,0,0,B,2008,-,-,,,W,,-,-,2021
9223617,1,1,Y,M,60,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,2006,-,A,08,,B,,-,-,2021
9223617,2,5,N,-,998,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,C,03,,,,-,-,2021
9223618,1,1,Y,M,19,A,-,N,L,G,Y,-,2,-,-,"- ",,,M,-,0,0,B,2007,-,A,01,,H,,-,-,2021
9223618,2,1,N,F,38,A,-,W,L,G,N,-,3,-,-,"- ",,,M,-,0,1,B,2020,-,A,01,,B,,-,-,2021
9223618,3,3,N,-,998,H,H,-,-,-,O,-,-,-,-,"- ",,,-,-,0,0,O,2012,-,A,07,,,,-,-,2021
9223619,1,1,Y,F,50,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2008,-,A,01,,H,,-,-,2021
9223619,2,1,N,M,29,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2013,-,A,01,,O,,-,-,2021
9223620,1,1,Y,M,41,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2004,-,A,07,,W,,-,-,2021
9223620,2,4,N,M,29,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2021
9223639,1,1,Y,M,47,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2013,HONDA,A,01,,B,,-,-,2021
9223639,2,1,N,F,998,H,H,W,L,B,,-,3,-,,19,20001,A,A,-,0,0,B,2019,-,A,01,,B,,-,-,2021
9223640,1,1,Y,M,22,A,-,S,P,W,,-,3,-,-,"- ",,,-,-,0,1,E,2006,-,C,02,,O,,-,-,2021
9223640,2,3,N,-,998,A,-,-,-,-,O,-,3,-,-,"- ",,,-,-,0,0,O,2006,-,A,01,,,,-,-,2021
9223660,1,1,Y,M,43,A,-,N,M,G,Y,-,3,-,-,"- ",,,O,-,0,0,G,2015,-,A,01,,H,,-,-,2021
